CustomerId,Age
3700,41
3701,20
3702,24
3703,34
3704,38
3705,20
3706,27
3707,39
3708,12
3709,19
3710,23
3711,25
3712,35
3713,16
3714,48
3715,26
3716,46
3717,26
3718,18
3719,25
3720,22
3721,16
3722,49
3723,39
3724,37
3725,50
3726,42
3727,19
3728,27
3729,46
3730,37
3731,21
3732,13
3733,36
3734,21
3735,27
3736,36
3737,33
3738,41
3739,17
3740,12
3741,34
3742,42
3743,38
3744,30
3745,47
3746,38
3747,23
3748,47
3749,20
3750,45
3751,28
3752,37
3753,43
3754,23
3755,30
3756,34
3757,45
3758,45
3759,12
3760,34
3761,28
3762,33
3763,40
3764,50
3765,23
3766,16
3767,15
3768,20
3769,24
3770,35
3771,19
3772,24
3773,17
3774,19
3775,38
3776,32
3777,36
3778,16
3779,16
3780,23
3781,40
3782,17
3783,19
3784,43
3785,35
3786,17
3787,20
3788,34
3789,18
3790,19
3791,13
3792,47
3793,12
3794,48
3795,32
3796,37
3797,21
3798,32
3799,20
3800,11
3801,31
3802,19
3803,22
3804,48
3805,20
3806,22
3807,24
3808,14
3809,13
3810,35
3811,36
3812,33
3813,30
3814,36
3815,46
3816,31
3817,24
3818,30
3819,43
3820,40
3821,16
3822,46
3823,33
3824,25
3825,34
3826,32
3827,42
3828,28
3829,44
3830,35
3831,30
3832,41
3833,40
3834,45
3835,36
3836,37
3837,16
3838,20
3839,33
3840,28
3841,39
3842,17
3843,30
3844,41
3845,46
3846,27
3847,41
3848,37
3849,43
3850,33
3851,16
3852,36
3853,18
3854,35
3855,23
3856,36
3857,46
3858,25
3859,23
3860,40
3861,43
3862,46
3863,46
3864,11
3865,14
3866,13
3867,22
3868,22
3869,43
3870,10
3871,10
3872,36
3873,16
3874,23
3875,25
3876,32
3877,34
3878,21
3879,36
3880,40
3881,10
3882,41
3883,36
3884,40
3885,47
3886,28
3887,13
3888,25
3889,40
3890,25
3891,35
3892,33
3893,49
3894,32
3895,50
3896,37
3897,38
3898,41
3899,25
3900,50
3901,46
3902,40
3903,38
3904,15
3905,16
3906,12
3907,26
3908,12
3909,13
3910,40
3911,14
3912,44
3913,37
3914,40
3915,42
3916,29
3917,13
3918,39
3919,40
3920,32
3921,46
3922,35
3923,19
3924,17
3925,26
3926,39
3927,35
3928,31
3929,17
3930,18
3931,23
3932,34
3933,34
3934,39
3935,12
3936,46
3937,50
3938,45
3939,34
3940,19
3941,43
3942,30
3943,34
3944,34
3945,10
3946,29
3947,27
3948,43
3949,47
3950,31
3951,27
3952,47
3953,40
3954,39
3955,26
3956,48
3957,13
3958,29
3959,42
3960,13
3961,18
3962,31
3963,13
3964,47
3965,39
3966,21
3967,15
3968,41
3969,50
3970,34
3971,25
3972,16
3973,35
3974,26
3975,43
3976,39
3977,45
3978,29
3979,49
3980,32
3981,14
3982,29
3983,19
3984,22
3985,39
3986,23
3987,17
3988,15
3989,29
3990,48
3991,13
3992,40
3993,19
3994,29
3995,11
3996,22
3997,47
3998,32
3999,42
4000,11
4001,24
4002,50
4003,19
4004,29
4005,32
4006,49
4007,28
4008,10
4009,38
4010,29
4011,49
4012,21
4013,40
4014,11
4015,45
4016,23
4017,10
4018,46
4019,32
4020,37
4021,29
4022,17
4023,15
4024,13
4025,33
4026,11
4027,47
4028,39
4029,39
4030,44
4031,34
4032,23
4033,37
4034,11
4035,49
4036,32
4037,41
4038,50
4039,36
4040,50
4041,34
4042,33
4043,50
4044,27
4045,32
4046,34
4047,27
4048,46
4049,22
4050,16
4051,41
4052,26
4053,21
4054,28
4055,21
4056,29
4057,31
4058,22
4059,32
4060,39
4061,31
4062,37
4063,46
4064,44
4065,33
4066,41
4067,38
4068,45
4069,32
4070,49
4071,31
4072,18
4073,35
4074,43
4075,19
4076,15
4077,29
4078,40
4079,38
4080,44
4081,21
4082,42
4083,10
4084,27
4085,34
4086,48
4087,32
4088,35
4089,20
4090,27
4091,36
4092,32
4093,46
4094,30
4095,49
4096,50
4097,18
4098,22
4099,26
4100,13
4101,27
4102,48
4103,25
4104,19
4105,22
4106,47
4107,13
4108,38
4109,19
4110,27
4111,11
4112,45
4113,48
4114,20
4115,27
4116,37
4117,36
4118,41
4119,42
4120,45
4121,36
4122,14
4123,13
4124,12
4125,49
4126,40
4127,48
4128,18
4129,26
4130,22
4131,13
4132,16
4133,49
4134,15
4135,45
4136,17
4137,32
4138,32
4139,40
4140,36
4141,24
4142,35
4143,13
4144,21
4145,31
4146,33
4147,27
4148,44
4149,11
4150,37
4151,40
4152,23
4153,40
4154,49
4155,45
4156,33
4157,15
4158,23
4159,41
4160,30
4161,39
4162,16
4163,23
4164,46
4165,44
4166,15
4167,49
4168,45
4169,49
4170,33
4171,23
4172,29
4173,41
4174,21
4175,17
4176,42
4177,27
4178,31
4179,28
4180,37
4181,46
4182,14
4183,22
4184,28
4185,22
4186,46
4187,32
4188,29
4189,41
4190,30
4191,24
4192,47
4193,41
4194,26
4195,48
4196,44
4197,21
4198,35
4199,14
4200,38
4201,24
4202,49
4203,14
4204,50
4205,39
4206,46
4207,28
4208,33
4209,27
4210,33
4211,48
4212,22
4213,36
4214,40
4215,30
4216,11
4217,14
4218,22
4219,46
4220,17
4221,45
4222,49
4223,22
4224,28
4225,50
4226,48
4227,48
4228,37
4229,32
4230,17
4231,30
4232,31
4233,10
4234,13
4235,17
4236,17
4237,48
4238,25
4239,48
4240,31
4241,29
4242,21
4243,35
4244,22
4245,10
4246,35
4247,36
4248,26
4249,36
4250,42
4251,20
4252,34
4253,42
4254,39
4255,13
4256,10
4257,25
4258,23
4259,34
4260,50
4261,32
4262,40
4263,14
4264,38
4265,20
4266,24
4267,22
4268,37
4269,27
4270,45
4271,21
4272,34
4273,21
4274,44
4275,22
4276,26
4277,20
4278,48
4279,32
4280,23
4281,22
4282,27
4283,46
4284,26
4285,14
4286,35
4287,20
4288,16
4289,48
4290,19
4291,18
4292,20
4293,47
4294,24
4295,13
4296,48
4297,23
4298,23
4299,23
4300,16
4301,22
4302,36
4303,48
4304,47
4305,25
4306,27
4307,36
4308,18
4309,30
4310,15
4311,21
4312,32
4313,27
4314,41
4315,41
4316,15
4317,37
4318,39
4319,50
4320,47
4321,44
4322,45
4323,42
4324,34
4325,12
4326,31
4327,24
4328,26
4329,33
4330,16
4331,15
4332,48
4333,40
4334,31
4335,45
4336,45
4337,22
4338,36
4339,39
4340,41
4341,31
4342,34
4343,19
4344,21
4345,46
4346,38
4347,26
4348,32
4349,27
4350,40
4351,36
4352,12
4353,15
4354,11
4355,44
4356,19
4357,40
4358,36
4359,18
4360,34
4361,42
4362,23
4363,32
4364,39
4365,36
4366,47
4367,17
4368,47
4369,27
4370,43
4371,42
4372,34
4373,50
4374,39
4375,24
4376,50
4377,31
4378,29
4379,22
4380,37
4381,44
4382,25
4383,19
4384,37
4385,27
4386,34
4387,26
4388,30
4389,22
4390,26
4391,45
4392,13
4393,40
4394,44
4395,37
4396,48
4397,47
4398,29
4399,41
4400,10
4401,28
4402,30
4403,35
4404,49
4405,24
4406,39
4407,35
4408,36
4409,41
4410,28
4411,45
4412,45
4413,50
4414,22
4415,32
4416,41
4417,40
4418,20
4419,47
4420,50
4421,16
4422,14
4423,42
4424,43
4425,15
4426,24
4427,12
4428,21
4429,26
4430,30
4431,47
4432,15
4433,42
4434,40
4435,16
4436,25
4437,14
4438,39
4439,30
4440,29
4441,50
4442,21
4443,34
4444,17
4445,46
4446,50
4447,14
4448,21
4449,16
4450,27
4451,22
4452,20
4453,42
4454,25
4455,10
4456,43
4457,37
4458,36
4459,29
4460,42
4461,23
4462,15
4463,39
4464,31
4465,47
4466,46
4467,40
4468,20
4469,17
4470,21
4471,37
4472,24
4473,35
4474,35
4475,34
4476,17
4477,37
4478,25
4479,29
4480,17
4481,49
4482,44
4483,32
4484,23
4485,49
4486,34
4487,16
4488,43
4489,40
4490,49
4491,46
4492,21
4493,32
4494,23
4495,32
4496,47
4497,39
4498,12
4499,47
4500,45
4501,45
4502,13
4503,43
4504,41
4505,49
4506,31
4507,46
4508,23
4509,28
4510,29
4511,25
4512,31
4513,18
4514,50
4515,12
4516,31
4517,22
4518,40
4519,46
4520,17
4521,12
4522,16
4523,10
4524,14
4525,43
4526,27
4527,23
4528,42
4529,18
4530,29
4531,50
4532,34
4533,39
4534,24
4535,47
4536,32
4537,38
4538,27
4539,25
4540,39
4541,35
4542,41
4543,43
4544,12
4545,32
4546,43
4547,21
4548,42
4549,44
4550,20
4551,27
4552,50
4553,41
4554,21
4555,19
4556,22
4557,40
4558,49
4559,20
4560,35
4561,41
4562,50
4563,30
4564,24
4565,29
4566,44
4567,41
4568,46
4569,45
4570,45
4571,23
4572,27
4573,34
4574,16
4575,15
4576,47
4577,14
4578,47
4579,29
4580,47
4581,50
4582,10
4583,42
4584,40
4585,12
4586,49
4587,36
4588,44
4589,29
4590,25
4591,38
4592,20
4593,38
4594,12
4595,26
4596,19
4597,33
4598,10
4599,25
4600,11
4601,24
4602,10
4603,40
4604,25
4605,34
4606,13
4607,44
4608,29
4609,37
4610,49
4611,19
4612,50
4613,26
4614,32
4615,28
4616,13
4617,34
4618,16
4619,36
4620,44
4621,15
4622,29
4623,46
4624,33
4625,29
4626,35
4627,20
4628,45
4629,46
4630,35
4631,23
4632,13
4633,40
4634,49
4635,10
4636,22
4637,29
4638,39
4639,25
4640,13
4641,27
4642,20
4643,13
4644,36
4645,32
4646,30
4647,25
4648,49
4649,15
4650,14
4651,49
4652,44
4653,20
4654,43
4655,45
4656,46
4657,10
4658,32
4659,10
4660,43
4661,41
4662,13
4663,27
4664,35
4665,19
4666,18
4667,25
4668,38
4669,29
4670,44
4671,26
4672,13
4673,10
4674,41
4675,42
4676,22
4677,49
4678,48
4679,12
4680,30
4681,25
4682,44
4683,46
4684,46
4685,42
4686,17
4687,20
4688,32
4689,46
4690,18
4691,24
4692,29
4693,13
4694,22
4695,15
4696,33
4697,43
4698,42
4699,32
4700,45
4701,13
4702,14
4703,21
4704,14
4705,31
4706,29
4707,31
4708,22
4709,39
4710,48
4711,31
4712,22
4713,25
4714,23
4715,28
4716,37
4717,34
4718,18
4719,25
4720,23
4721,32
4722,12
4723,27
4724,33
4725,34
4726,42
4727,30
4728,40
4729,35
4730,34
4731,22
4732,49
4733,45
4734,16
4735,33
4736,31
4737,50
4738,34
4739,19
4740,19
4741,13
4742,15
4743,20
4744,42
4745,45
4746,13
4747,33
4748,16
4749,20
4750,41
4751,40
4752,37
4753,20
4754,33
4755,25
4756,28
4757,48
4758,32
4759,39
4760,23
4761,38
4762,29
4763,23
4764,35
4765,35
4766,14
4767,48
4768,50
4769,41
4770,49
4771,49
4772,31
4773,35
4774,17
4775,15
4776,30
4777,50
4778,15
4779,41
4780,18
4781,21
4782,33
4783,30
4784,38
4785,44
4786,47
4787,19
4788,34
4789,29
4790,28
4791,43
4792,33
4793,10
4794,12
4795,33
4796,31
4797,42
4798,32
4799,12
4800,50
4801,25
4802,48
4803,31
4804,21
4805,25
4806,29
4807,32
4808,40
4809,27
4810,26
4811,35
4812,14
4813,47
4814,14
4815,40
4816,47
4817,26
4818,40
4819,23
4820,28
4821,19
4822,36
4823,32
4824,22
4825,18
4826,39
4827,50
4828,30
4829,21
4830,18
4831,37
4832,39
4833,32
4834,30
4835,27
4836,26
4837,15
4838,21
4839,38
4840,25
4841,27
4842,22
4843,13
4844,29
4845,39
4846,35
4847,43
4848,44
4849,18
4850,31
4851,30
4852,35
4853,40
4854,12
4855,45
4856,30
4857,45
4858,25
4859,22
4860,32
4861,37
4862,31
4863,36
4864,29
4865,43
4866,14
4867,44
4868,46
4869,50
4870,24
4871,13
4872,45
4873,40
4874,42
4875,12
4876,43
4877,43
4878,42
4879,29
4880,17
4881,31
4882,44
4883,42
4884,29
4885,39
4886,33
4887,16
4888,19
4889,38
4890,34
4891,24
4892,17
4893,18
4894,33
4895,14
4896,10
4897,44
4898,10
4899,37
4900,27
4901,24
4902,31
4903,21
4904,13
4905,44
4906,30
4907,45
4908,44
4909,19
4910,32
4911,33
4912,28
4913,30
4914,41
4915,33
4916,43
4917,17
4918,24
4919,16
4920,21
4921,17
4922,41
4923,11
4924,40
4925,25
4926,46
4927,10
4928,42
4929,13
4930,25
4931,40
4932,46
4933,38
4934,22
4935,34
4936,12
4937,13
4938,19
4939,37
4940,26
4941,36
4942,17
4943,41
4944,46
4945,25
4946,44
4947,35
4948,50
4949,49
4950,22
4951,36
4952,18
4953,46
4954,35
4955,30
4956,31
4957,36
4958,49
4959,17
4960,38
4961,27
4962,42
4963,40
4964,28
4965,11
4966,47
4967,16
4968,36
4969,44
4970,29
4971,42
4972,34
4973,48
4974,16
4975,18
4976,49
4977,10
4978,46
4979,26
4980,14
4981,47
4982,37
4983,36
4984,43
4985,25
4986,43
4987,34
4988,42
4989,11
4990,42
4991,27
4992,44
4993,37
4994,45
4995,46
4996,29
4997,20
4998,48
4999,26
5000,47
5001,13
5002,47
5003,21
5004,44
5005,28
5006,27
5007,13
5008,12
5009,13
5010,36
5011,30
5012,26
5013,42
5014,46
5015,43
5016,11
5017,31
5018,18
5019,18
5020,44
5021,21
5022,13
5023,43
5024,12
5025,18
5026,12
5027,46
5028,43
5029,33
5030,29
5031,26
5032,10
5033,22
5034,21
5035,10
5036,36
5037,13
5038,10
5039,33
5040,50
5041,12
5042,19
5043,34
5044,32
5045,37
5046,46
5047,15
5048,34
5049,21
5050,37
5051,20
5052,37
5053,32
5054,19
5055,37
5056,32
5057,19
5058,41
5059,30
5060,11
5061,24
5062,18
5063,27
5064,17
5065,43
5066,12
5067,20
5068,39
5069,17
5070,39
5071,44
5072,40
5073,13
5074,27
5075,50
5076,10
5077,17
5078,22
5079,46
5080,34
5081,37
5082,20
5083,29
5084,30
5085,42
5086,33
5087,20
5088,47
5089,45
5090,24
5091,18
5092,19
5093,28
5094,26
5095,27
5096,46
5097,41
5098,39
5099,22
5100,22
5101,42
5102,14
5103,15
5104,40
5105,24
5106,14
5107,17
5108,30
5109,35
5110,18
5111,36
5112,44
5113,36
5114,21
5115,11
5116,24
5117,11
5118,48
5119,44
5120,10
5121,38
5122,10
5123,18
5124,15
5125,17
5126,49
5127,34
5128,22
5129,38
5130,38
5131,36
5132,13
5133,32
5134,37
5135,15
5136,28
5137,14
5138,25
5139,37
5140,16
5141,26
5142,43
5143,14
5144,31
5145,29
5146,38
5147,35
5148,43
5149,11
5150,47
5151,26
5152,42
5153,49
5154,30
5155,28
5156,10
5157,14
5158,38
5159,14
5160,40
5161,11
5162,36
5163,49
5164,13
5165,48
5166,16
5167,33
5168,10
5169,29
5170,19
5171,20
5172,18
5173,36
5174,22
5175,33
5176,50
5177,11
5178,23
5179,38
5180,11
5181,22
5182,48
5183,47
5184,33
5185,33
5186,14
5187,45
5188,49
5189,30
5190,43
5191,33
5192,47
5193,47
5194,41
5195,18
5196,14
5197,42
5198,29
5199,42
5200,26
5201,43
5202,45
5203,32
5204,32
5205,18
5206,34
5207,28
5208,14
5209,47
5210,19
5211,32
5212,22
5213,15
5214,25
5215,21
5216,12
5217,50
5218,45
5219,32
5220,18
5221,17
5222,25
5223,17
5224,32
5225,49
5226,20
5227,45
5228,28
5229,22
5230,26
5231,47
5232,34
5233,28
5234,33
5235,34
5236,33
5237,42
5238,50
5239,10
5240,23
5241,49
5242,18
5243,46
5244,23
5245,48
5246,27
5247,34
5248,47
5249,46
5250,12
5251,50
5252,42
5253,46
5254,38
5255,19
5256,16
5257,35
5258,15
5259,50
5260,45
5261,23
5262,46
5263,45
5264,18
5265,22
5266,46
5267,26
5268,10
5269,27
5270,29
5271,48
5272,30
5273,39
5274,29
5275,43
5276,15
5277,28
5278,28
5279,18
5280,41
5281,24
5282,14
5283,20
5284,16
5285,10
5286,26
5287,24
5288,47
5289,35
5290,45
5291,40
5292,42
5293,50
5294,21
5295,43
5296,29
5297,38
5298,37
5299,50
5300,21
5301,26
5302,31
5303,26
5304,40
5305,35
5306,19
5307,40
5308,12
5309,47
5310,40
5311,16
5312,25
5313,29
5314,20
5315,29
5316,49
5317,50
5318,31
5319,19
5320,32
5321,29
5322,45
5323,23
5324,41
5325,50
5326,17
5327,25
5328,14
5329,34
5330,29
5331,40
5332,18
5333,22
5334,23
5335,41
5336,11
5337,42
5338,50
5339,23
5340,27
5341,22
5342,25
5343,19
5344,10
5345,15
5346,24
5347,43
5348,46
5349,13
5350,46
5351,17
5352,36
5353,21
5354,37
5355,13
5356,41
5357,44
5358,27
5359,38
5360,49
5361,22
5362,10
5363,18
5364,15
5365,29
5366,19
5367,47
5368,40
5369,10
5370,23
5371,25
5372,42
5373,26
5374,36
5375,35
5376,49
5377,50
5378,35
5379,50
5380,16
5381,16
5382,28
5383,12
5384,16
5385,34
5386,15
5387,43
5388,39
5389,19
5390,30
5391,26
5392,49
5393,13
5394,50
5395,21
5396,35
5397,43
5398,45
5399,23
5400,17
5401,44
5402,43
5403,24
5404,46
5405,37
5406,24
5407,46
5408,21
5409,50
5410,34
5411,11
5412,14
5413,44
5414,49
5415,27
5416,21
5417,10
5418,17
5419,12
5420,38
5421,29
5422,14
5423,19
5424,33
5425,17
5426,37
5427,27
5428,23
5429,48
5430,31
5431,30
5432,31
5433,50
5434,45
5435,36
5436,20
5437,19
5438,40
5439,17
5440,15
5441,27
5442,29
5443,31
5444,38
5445,48
5446,44
5447,44
5448,21
5449,32
5450,13
5451,34
5452,22
5453,48
5454,27
5455,16
5456,41
5457,26
5458,27
5459,49
5460,37
5461,36
5462,36
5463,33
5464,18
5465,48
5466,28
5467,32
5468,10
5469,44
5470,47
5471,29
5472,49
5473,15
5474,22
5475,17
5476,46
5477,33
5478,15
5479,40
5480,21
5481,42
5482,10
5483,45
5484,38
5485,37
5486,30
5487,11
5488,25
5489,33
5490,39
5491,34
5492,28
5493,12
5494,26
5495,19
5496,42
5497,31
5498,10
5499,36
5500,34
5501,45
5502,35
5503,40
5504,42
5505,41
5506,39
5507,16
5508,48
5509,30
5510,14
5511,47
5512,26
5513,42
5514,41
5515,18
5516,25
5517,30
5518,42
5519,16
5520,44
5521,43
5522,31
5523,18
5524,21
5525,44
5526,14
5527,13
5528,37
5529,33
5530,27
5531,13
5532,29
5533,39
5534,49
5535,33
5536,50
5537,23
5538,50
5539,36
5540,25
5541,25
5542,19
5543,19
5544,17
5545,28
5546,50
5547,43
5548,12
5549,44
5550,21
5551,14
5552,26
5553,18
5554,25
5555,47
5556,23
5557,12
5558,34
5559,15
5560,48
5561,24
5562,12
5563,18
5564,40
5565,14
5566,13
5567,13
5568,41
5569,45
5570,48
5571,45
5572,47
5573,46
5574,11
5575,15
5576,50
5577,28
5578,34
5579,33
5580,13
5581,11
5582,41
5583,35
5584,17
5585,46
5586,44
5587,11
5588,10
5589,15
5590,27
5591,13
5592,14
5593,32
5594,28
5595,38
5596,15
5597,42
5598,28
5599,38
5600,42
5601,34
5602,46
5603,33
5604,30
5605,47
5606,16
5607,13
5608,37
5609,16
5610,45
5611,31
5612,50
5613,25
5614,19
5615,20
5616,47
5617,21
5618,22
5619,31
5620,32
5621,45
5622,25
5623,32
5624,19
5625,16
5626,27
5627,28
5628,35
5629,33
5630,16
5631,29
5632,39
5633,14
5634,40
5635,14
5636,24
5637,43
5638,45
5639,47
5640,36
5641,35
5642,26
5643,40
5644,10
5645,43
5646,15
5647,31
5648,35
5649,22
5650,20
5651,50
5652,25
5653,38
5654,45
5655,45
5656,21
5657,16
5658,30
5659,29
5660,36
5661,38
5662,18
5663,17
5664,27
5665,23
5666,35
5667,44
5668,12
5669,14
5670,48
5671,15
5672,12
5673,48
5674,34
5675,16
5676,44
5677,21
5678,14
5679,38
5680,22
5681,20
5682,37
5683,16
5684,46
5685,11
5686,39
5687,11
5688,38
5689,15
5690,10
5691,48
5692,17
5693,31
5694,39
5695,12
5696,44
5697,33
5698,40
5699,13
5700,15
5701,37
5702,12
5703,18
5704,17
5705,31
5706,39
5707,38
5708,28
5709,22
5710,29
5711,19
5712,10
5713,46
5714,37
5715,11
5716,24
5717,33
5718,21
5719,16
5720,12
5721,48
5722,50
5723,33
5724,33
5725,12
5726,34
5727,32
5728,48
5729,49
5730,26
5731,29
5732,13
5733,41
5734,44
5735,37
5736,17
5737,40
5738,22
5739,44
5740,37
5741,22
5742,40
5743,33
5744,25
5745,46
5746,37
5747,49
5748,44
5749,10
5750,34
5751,34
5752,37
5753,29
5754,17
5755,28
5756,34
5757,17
5758,41
5759,17
5760,47
5761,41
5762,31
5763,20
5764,33
5765,27
5766,14
5767,50
5768,20
5769,16
5770,12
5771,31
5772,37
5773,22
5774,37
5775,22
5776,35
5777,17
5778,13
5779,19
5780,48
5781,29
5782,20
5783,28
5784,11
5785,24
5786,12
5787,41
5788,11
5789,10
5790,14
5791,43
5792,32
5793,26
5794,27
5795,23
5796,37
5797,29
5798,19
5799,32
5800,49
5801,23
5802,17
5803,30
5804,24
5805,15
5806,12
5807,17
5808,31
5809,30
5810,15
5811,26
5812,44
5813,17
5814,28
5815,28
5816,25
5817,36
5818,41
5819,23
5820,13
5821,12
5822,42
5823,18
5824,50
5825,11
5826,29
5827,14
5828,33
5829,48
5830,16
5831,41
5832,41
5833,26
5834,29
5835,42
5836,15
5837,28
5838,35
5839,22
5840,46
5841,28
5842,25
5843,45
5844,40
5845,37
5846,34
5847,23
5848,23
5849,17
5850,18
5851,15
5852,43
5853,16
5854,12
5855,48
5856,23
5857,12
5858,29
5859,23
5860,46
5861,34
5862,46
5863,24
5864,27
5865,38
5866,37
5867,31
5868,36
5869,11
5870,20
5871,25
5872,45
5873,48
5874,44
5875,46
5876,18
5877,14
5878,38
5879,49
5880,29
5881,50
5882,42
5883,27
5884,29
5885,36
5886,41
5887,33
5888,43
5889,17
5890,19
5891,23
5892,27
5893,42
5894,44
5895,19
5896,36
5897,14
5898,39
5899,21
5900,21
5901,17
5902,46
5903,37
5904,47
5905,21
5906,46
5907,16
5908,12
5909,39
5910,32
5911,28
5912,38
5913,36
5914,17
5915,47
5916,18
5917,10
5918,18
5919,23
5920,45
5921,36
5922,50
5923,27
5924,22
5925,10
5926,33
5927,41
5928,33
5929,50
5930,29
5931,30
5932,14
5933,20
5934,22
5935,22
5936,21
5937,46
5938,33
5939,29
5940,47
5941,49
5942,15
5943,25
5944,23
5945,44
5946,18
5947,20
5948,29
5949,19
5950,20
5951,13
5952,44
5953,23
5954,38
5955,18
5956,29
5957,50
5958,49
5959,42
5960,26
5961,40
5962,30
5963,50
5964,17
5965,37
5966,35
5967,34
5968,36
5969,22
5970,42
5971,21
5972,24
5973,17
5974,22
5975,26
5976,34
5977,11
5978,30
5979,11
5980,27
5981,34
5982,40
5983,10
5984,35
5985,22
5986,41
5987,50
5988,37
5989,29
5990,49
5991,37
5992,10
5993,27
5994,38
5995,46
5996,38
5997,50
5998,44
5999,24
6000,20
6001,35
6002,49
6003,16
6004,42
6005,30
6006,37
6007,33
6008,19
6009,21
6010,49
6011,42
6012,27
6013,13
6014,33
6015,25
6016,50
6017,30
6018,14
6019,33
6020,35
6021,28
6022,45
6023,36
6024,46
6025,18
6026,19
6027,30
6028,18
6029,46
6030,27
6031,33
6032,29
6033,12
6034,25
6035,28
6036,48
6037,39
6038,10
6039,44
6040,16
6041,13
6042,48
6043,20
6044,45
6045,15
6046,37
6047,24
6048,10
6049,43
6050,14
6051,45
6052,22
6053,40
6054,43
6055,40
6056,45
6057,35
6058,23
6059,12
6060,20
6061,10
6062,13
6063,30
6064,24
6065,24
6066,50
6067,15
6068,19
6069,49
6070,41
6071,34
6072,27
6073,17
6074,34
6075,45
6076,39
6077,22
6078,21
6079,47
6080,50
6081,22
6082,39
6083,17
6084,12
6085,25
6086,34
6087,32
6088,15
6089,26
6090,13
6091,33
6092,16
6093,24
6094,26
6095,15
6096,24
6097,21
6098,37
6099,24
6100,30
6101,23
6102,39
6103,32
6104,43
6105,16
6106,35
6107,29
6108,43
6109,45
6110,18
6111,22
6112,23
6113,45
6114,17
6115,39
6116,50
6117,15
6118,36
6119,46
6120,11
6121,38
6122,40
6123,28
6124,15
6125,48
6126,16
6127,17
6128,17
6129,47
6130,26
6131,12
6132,49
6133,45
6134,48
6135,26
6136,22
6137,46
6138,39
6139,14
6140,49
6141,48
6142,46
6143,33
6144,21
6145,37
6146,34
6147,18
6148,45
6149,39
6150,40
6151,36
6152,48
6153,25
6154,19
6155,48
6156,35
6157,38
6158,44
6159,49
6160,43
6161,32
6162,46
6163,33
6164,32
6165,43
6166,16
6167,18
6168,26
6169,43
6170,12
6171,23
6172,50
6173,37
6174,16
6175,10
6176,13
6177,38
6178,45
6179,21
6180,30
6181,20
6182,27
6183,49
6184,17
6185,27
6186,21
6187,23
6188,45
6189,44
6190,10
6191,47
6192,33
6193,23
6194,44
6195,23
6196,20
6197,31
6198,40
6199,42
6200,37
6201,30
6202,37
6203,21
6204,50
6205,41
6206,16
6207,20
6208,35
6209,19
6210,15
6211,20
6212,38
6213,10
6214,26
6215,38
6216,26
6217,27
6218,37
6219,31
6220,30
6221,28
6222,46
6223,46
6224,28
6225,35
6226,50
6227,48
6228,43
6229,42
6230,21
6231,36
6232,30
6233,36
6234,42
6235,27
6236,20
6237,11
6238,35
6239,38
6240,12
6241,29
6242,25
6243,10
6244,38
6245,30
6246,38
6247,16
6248,18
6249,24
6250,24
6251,36
6252,21
6253,17
6254,12
6255,17
6256,20
6257,19
6258,27
6259,38
6260,20
6261,48
6262,27
6263,15
6264,14
6265,43
6266,12
6267,25
6268,20
6269,33
6270,38
6271,30
6272,47
6273,50
6274,25
6275,40
6276,27
6277,20
6278,35
6279,42
6280,22
6281,32
6282,39
6283,13
6284,43
6285,34
6286,14
6287,45
6288,33
6289,49
6290,41
6291,13
6292,11
6293,33
6294,41
6295,16
6296,43
6297,50
6298,47
6299,32
6300,37
6301,23
6302,18
6303,35
6304,28
6305,29
6306,11
6307,35
6308,20
6309,26
6310,39
6311,28
6312,45
6313,42
6314,21
6315,35
6316,23
6317,44
6318,40
6319,32
6320,29
6321,13
6322,31
6323,13
6324,15
6325,25
6326,25
6327,16
6328,25
6329,26
6330,24
6331,20
6332,23
6333,33
6334,15
6335,25
6336,27
6337,14
6338,12
6339,48
6340,35
6341,32
6342,13
6343,31
6344,14
6345,21
6346,43
6347,40
6348,39
6349,49
6350,50
6351,22
6352,48
6353,14
6354,46
6355,38
6356,29
6357,15
6358,28
6359,25
6360,37
6361,50
6362,33
6363,30
6364,41
6365,10
6366,36
6367,23
6368,13
6369,19
6370,17
6371,25
6372,34
6373,36
6374,10
6375,18
6376,44
6377,48
6378,38
6379,20
6380,34
6381,19
6382,16
6383,10
6384,43
6385,26
6386,41
6387,43
6388,23
6389,27
6390,44
6391,30
6392,15
6393,18
6394,30
6395,40
6396,23
6397,48
6398,23
6399,26
6400,29
6401,28
6402,20
6403,26
6404,24
6405,46
6406,33
6407,18
6408,42
6409,33
6410,40
6411,14
6412,36
6413,22
6414,28
6415,42
6416,27
6417,47
6418,11
6419,50
6420,49
6421,14
6422,18
6423,50
6424,12
6425,28
6426,18
6427,42
6428,22
6429,16
6430,15
6431,31
6432,25
6433,33
6434,18
6435,27
6436,14
6437,36
6438,10
6439,27
6440,40
6441,25
6442,21
6443,11
6444,24
6445,22
6446,15
6447,36
6448,16
6449,18
6450,33
6451,33
6452,38
6453,14
6454,19
6455,31
6456,14
6457,18
6458,11
6459,17
6460,24
6461,39
6462,19
6463,32
6464,26
6465,41
6466,44
6467,22
6468,11
6469,41
6470,28
6471,41
6472,32
6473,16
6474,31
6475,28
6476,39
6477,17
6478,49
6479,41
6480,35
6481,29
6482,31
6483,19
6484,43
6485,18
6486,20
6487,38
6488,50
6489,17
6490,17
6491,18
6492,26
6493,11
6494,18
6495,25
6496,44
6497,22
